record_label,artist,song_title,release_year,page_views,raw_lyrics,sentiment_category,confidence_score
HYBE,BTS,Body to Body,Unknown,766492,"I need
I need, I need (What you need, twin?)
I need (What you need?)
I need, I need

I need the whole stadium to jump
Put your phone down, let's get all the fun
I got my eyes on the row in the front
The vibe is high, if we bein' blunt
The vibe is high, let the building (
Hey
)
B-T-uh, from everywhere to Korea
총 칼 키보드 다 좀 치워
인생은 짧아 증오는 비워
It's big in real life
뭘 체면 따져 내려놔, 야 인마
Hop in
좀 더 가까이 와 skin to skin

I need some body to body
All of your body beside me
저기 저 달에 닿게 손에 손, 너와 나, we on and on, yeah
Sunrise, but we don't go home

Somebody like you, ayy
Somebody like you, oh
Somebody like you, ayy
Somebody like you, somebody like, everybody like you

It's so tight
I mean, 너와의 사이
I mean, 우리만의 그 style
I mean, we livin' the life
두 눈을 감지 않을 이 밤, uh
솟구치는 겨레의 마음, mm
Be about it, be about it, be about it
You could see about it or you read about it

I need some body to body
All of your body beside me
저기 저 달에 닿게 손에 손, 너와 나, we on and on, yeah
Sunrise, but we don't go home

Somebody like you, ayy
Somebody like you, oh
Somebody like you, ayy
Somebody like you, somebody like
Everbody like you, ayy
Somebody like you, oh
Somebody like you, ayy
Somebody like you, somebody like, everbody like you

아리랑, 아리랑, 아라리요
아리랑 고개로 넘어간다
나를 버리고 가시는 님은
십리도 못가서 발병난다

I need the whole stadium to jump
Put your phone down, let's get all the fun
You at the side, at the back, at the front",Very Positive,0.5706
HYBE,BTS,Like Animals,Unknown,675672,"Ooh-ooh-ooh
Ooh-ooh-ooh
Ooh-ooh-ooh
Ooh-ooh-ooh-ooh

Take me into your deep
I wanna lay in your world
So what, your shadow's a mess
I'm walkin' with my own dirt

We can go all night
Don't you close your eyes
Don't you fear the light
All night

If you wanna be animals
Baby, we can be animals
Eat this life 'til your heart is full ('Til your heart is full)
If you want, you can have it all (You can have it all, oh)

Six feet down in the sand
There's creatures that made a hole
Do speak, I'm begging you, please
There's beauty outside control (Outside)

Oh, we can go all night (
Go all night
)
We can go all night (
We can go all night
)
Yeah, we should go all night
All night

If you wanna be animals
Baby, we can be animals
Eat this life 'til your heart is full ('Til your heart is full)
If you want, you can have it all (You can have it all, oh)

Got you in the wild
Somewhere so far
With your claws sharp
And them fangs out
Now you see a whole land full of animals
None of us are tameable
None of us are tameable
(Oh-oh-oh)
Heart (Oh-oh-oh)
Untameable
(Oh-oh-oh) Go (Take it all)
And take it all

If you wanna be animals
Baby, we can be animals
Eat this life 'til your heart is full (Heart, untameable)
If you want, you can have it all (Heart is, take it all, oh)",Very Positive,0.5993
HYBE,BTS,MIC Drop (Steve Aoki Remix) [Desiigner Remix],Unknown,623521,"Git, git, brrra, git, git
(Damn, son, where'd you get that from?)
Git, git, hey, brrra
Damn, hey, brrra
Git, git (Damn, bro)

Bentley basketball, uh (Git)
We playin' that a lot, huh
I'ma just get to the chicken, whip it (Git, yuh)
Then I flip it, then trap it all, huh (Git, git, brrra, trap it all)
I gotta get to the dolla
**** on the haters and back 'em off (Git, git, brrra, back)
Smokin' on gas a lot, ready to wack 'em all
Huh, huh, wack 'em all, wack 'em all (Brrr, brrr, wack)
Clap, clap, clap, clap, clap 'em all, huh
This what I do to the haters
The choppa hit 'em, tell 'em back 'em off, huh
She like Apple Jack, huh (Git, Jack)
I like apple sauce, huh, huh (Brrra)
That's a boss, huh, huh (Boss, git, git)
That's the cost, huh, huh (Cost, brrra, git, git)
Why you tryna flex and your fashion off? (Brrra, flex)
Chain around my neck and her *** soft (Ayy)
Smokin' on that gas, I ain't passin' off (Git, git, smoke)
Asthma cough (Asthma), fashion law (Flexin')
Stash it off (Brrra, stash, stash), dash in' off (Dash)
Flash it off (Brrra, flash), don't pass it off (Hey, hey)
I'ma just get to the chicken and trap hard, hard, hard with all my

Did you see my bag? (Where?)
Did you see my bag? (Where?)
It's hella trophies and it's hella thick (Hella thick, hella thick)
What you think 'bout that? (Well)
What you think 'bout that? (Well)
I bet it got my haters hella sick (Hella sick)
Come and follow me, follow me with your signs up (Uh)
I'm so firin', firin', boy, your time's up (Uh)
Keep on runnin' and runnin' until I catch up (Uh)
How you dare? How you dare? How you dare? (Dare, ah)

Another trophy, my hands carry 'em (Hey)
Too many that I can't even count 'em (Turn it up now)
Mic drop, mic drop
발, 발 조심, 너네 말, 말조심
Somebody stop me, I'm 'bout to pop off (Pop)
Too busy, you know my body ain't enough (Turn it up now)
Mic drop, mic drop
발, 발 조심, 너네 말, 말조심

Baby, watch your mouth (Mouth)
It come back around ('round)
Once upon a time (Time)
We learned how to fly (Fly)
Go look at your mirror (Ooh)
Same damn clothes (Git)
You know how I feel (Ooh)
개행복 (Turn up)
How many hours do we fly? (Ooh)
I keep on dreamin' on the cloud (Hah)
Yeah, I'm on the mountain, yeah, I'm on the bay (Pop)
Everyday we vibin', mic drop, bam

Did you see my bag? (Where?)
Did you see my bag? (Where?)
It's hella trophies and it's hella thick (Hella thick, hella thick)
What you think 'bout that? (Well)
What you think 'bout that? (Well)
I bet it got my haters hella sick (Hella sick)
Come and follow me, follow me with your signs up (Uh)
I'm so firin', firin', boy, your time's up (Uh)
Keep on runnin' and runnin' until I catch up (Uh)
How you dare? How you dare? How you dare? (Dare, ah)

Another trophy, my hands carry 'em (Hey)
Too many that I can't even count 'em (Turn it up now)
Mic drop, mic drop
발, 발 조심, 너네 말, 말조심
Somebody stop me, I'm 'bout to pop off (Pop)
Too busy, you know my body ain't enough (Turn it up now)
Mic drop, mic drop
발, 발 조심, 너네 말, 말조심

Haters gon' hate
Players gon' play
Live a life, man
Yah, good luck

더 볼 일 없어, 마지막 인사야
할 말도 없어, 사과도 하지 마
더 볼 일 없어, 마지막 인사야
할 말도 없어, 사과도 하지 마
잘 봐, 넌 그 꼴 나지
우린 탁 쏴, 마치 콜라지
너의 각막, 깜짝 놀라지
꽤, 꽤 폼 나지, 포, 포, 폼 나지, yeah",Very Negative,0.5333
HYBE,BTS,피 땀 눈물 (Blood Sweat & Tears),Unknown,580808,"내 피, 땀, 눈물, 내 마지막 춤을
다 가져가, 가
내 피, 땀, 눈물, 내 차가운 숨을
다 가져가, 가
내 피, 땀, 눈물

내 피, 땀, 눈물도
내 몸, 마음, 영혼도
너의 것인 걸 잘 알고 있어
이건 나를 벌받게 할 주문
Peaches and cream, sweeter than sweet
Chocolate cheeks and chocolate wings
But 너의 날개는 악마의 것
너의 그 sweet 앞엔 bitter, bitter
Kiss me, 아파도 돼, 어서 날 조여줘
더 이상 아플 수도 없게
Baby, 취해도 돼, 이제 널 들이켜
목 깊숙이 너란 위스키

내 피, 땀, 눈물, 내 마지막 춤을
다 가져가, 가
내 피, 땀, 눈물, 내 차가운 숨을
다 가져가, 가

원해 많이, 많이
많이, 많이
원해 많이, 많이
많이, 많이, 많이, 많이
원해 많이, 많이
많이, 많이
원해 많이, 많이
많이, 많이, 많이, 많이

아파도 돼, 날 묶어줘
내가 도망칠 수 없게 (쉿)
꽉 쥐고 날 흔들어줘
내가 정신 못 차리게
Kiss me on the lips, lips, 둘만의 비밀
너란 감옥에 중독돼 깊이
네가 아닌 다른 사람 섬기지 못해
알면서도 삼켜버린 독이 든 성배

내 피, 땀, 눈물, 내 마지막 춤을
다 가져가, 가
내 피, 땀, 눈물, 내 차가운 숨을
다 가져가, 가

원해 많이, 많이
많이, 많이
원해 많이, 많이
많이, 많이, 많이, 많이
원해 많이, 많이
많이, 많이
원해 많이, 많이
많이, 많이, 많이, 많이

나를 부드럽게 죽여줘
너의 손길로 눈 감겨줘
어차피 거부할 수조차 없어 더는 도망갈 수조차 없어
네가 너무 달콤해, 너무 달콤해 너무 달콤해서

He too was a tempter; he, too, was a link to the second, the evil world with which I no longer wanted to have anything to do

내 피, 땀, 눈물
(Oh, na-na-na-na)
내 피, 땀, 눈물
(Oh, na-na-na-na)",Very Positive,0.6084
HYBE,BTS,Magic Shop,Unknown,568781,"망설인다는 걸 알아, 진심을 말해도
결국 다 흉터들로 돌아오니까
힘을 내란 뻔한 말은 하지 않을 거야
난 내 얘길 들려줄게, 들려줄게

내가 뭐랬어? 이길 거랬잖아
믿지 못했어 (정말), 이길 수 있을까?
이 기적 아닌 기적을 우리가 만든 걸까? (No)
난 여기 있었고 네가 내게 다가와준 거야
I do believe your galaxy, 듣고 싶어 너의 멜로디
너의 은하수의 별들은 너의 하늘을 과연 어떻게 수놓을지
나의 절망 끝에 결국 내가 널 찾았음을 잊지마
넌 절벽 끝에 서 있던 내 마지막 이유야, live

내가 나인 게 싫은 날, 영영 사라지고 싶은 날
문을 하나 만들자, 너의 맘 속에다
그 문을 열고 들어가면, 이 곳이 기다릴 거야
믿어도 괜찮아, 널 위로해줄 Magic Shop

따뜻한 차 한 잔을 마시며
저 은하수를 올려다보며
넌 괜찮을 거야, oh, 여긴 Magic Shop

So show me (I'll show you)
So show me (I'll show you)
So show me (I'll show you)
Show you, show you

필 땐 장미꽃처럼 (장미꽃처럼)
흩날릴 땐 벚꽃처럼 (땐 벚꽃처럼)
질 땐 나팔꽃처럼 (나팔꽃처럼)
아름다운 그 순간처럼 (그 순간처럼)
(SUGA) Ayy, 항상 최고가 되고 싶어
Ayy-ayy, 그래서 조급했고 늘 초조했어
Ayy-ayy, 남들과 비교는 일상이 돼버렸고 무기였던
내 욕심은 되려 날 옥죄고 또 목줄이 됐어
Ayy-ayy, 그런데 말야 돌이켜보니 사실은 말야 나
최고가 되고 싶었던 것이 아닌 것만 같아
위로와 감동이 되고 싶었었던 나
그대의 슬픔, 아픔 거둬가고 싶어 나

내가 나인 게 싫은 날, 영영 사라지고 싶은 날
문을 하나 만들자, 너의 맘 속에다
그 문을 열고 들어가면, 이 곳이 기다릴 거야
믿어도 괜찮아, 널 위로해줄 Magic Shop

따뜻한 차 한 잔을 마시며
저 은하수를 올려다보며
넌 괜찮을 거야, oh, 여긴 Magic Shop

So show me (I'll show you)
So show me (I'll show you)
So show me (I'll show you)
Show you, show you

나도 모든 게 다 두려웠다면 믿어줄래? (믿어줄래)
모든 진심들이 (진심들이), 남은 시간들이
너의 모든 해답은 네가 찾아낸 이 곳에 (이 곳에)
너의 은하수에 (은하수에), 너의 마음 속에

You gave me the best of me (The best of me)
So you'll give you the best of you
날 찾아냈잖아 (찾아냈잖아), 날 알아줬잖아
You gave me the best of me (The best of me)
So you'll give you the best of you (Yeah)
넌 찾아낼 거야, 네 안에 있는 galaxy

So show me (I'll show you)
So show me (I'll show you)
So show me (I'll show you)
Show you, show you",Very Positive,0.5179
HYBE,LE SSERAFIM,ICONIC BY MISTAKE,Unknown,878404,"Hating me is like all you do, breakfast to dinner
Algorithm bulletproof, b-breaking your fingers
Thank you for the comments, it's because of all your hate
I-I-I-I-I-I-I am iconic by mistake
I-I-I-I-I-I-I am iconic by mistake

Engrave it on my tombstone
I, I survived the fame and I barely changed
Heart, heart it, heart it harder
Here, heart is like a verb, come heal it where it hurts

Your imagination got me going viral
Life's a simulation, got me in a spiral
24/7, more like 25/8
Ho-honestly, are you okay?

Hating me is like all you do, breakfast to dinner
Algorithm bulletproof, b-breaking your fingers
Thank you for the comments, it's because of all your hate
I-I-I-I-I-I-I am iconic by mistake
I-I-I-I-I-I-I am iconic by mistake

Never off duty, duty, taking a beating, beating
I keep on cheesing, cheesing, looks are deceiving, deceiving
Act like you knew me, know me, flapping your lips foaming
I just keep on going, too beautiful to be broken

Your imagination got me going viral
Life's a simulation, got me in a spiral
24/7, more like 25/8
Honestly, are you okay?

Hating me is like all you do, breakfast to dinner
Algorithm bulletproof, b-breaking your fingers
Thank you for the comments, it's because of all your hate
I-I-I-I-I-I-I am iconic by mistake
I-I-I-I-I-I-I am iconic by mistake

I'm just tryna stay me, dance a little crazy
But now I am iconic from how much you fuckin' hate me
S
nap my neck, 360, demanding me in 5D
Do this for the dream, na-na, not just for the bag
(Ayy) But the bag is nice though
(Ayy) And I'm so grateful
(Wait) I'm getting kinda spiritual
Been to hell and back, let 'em judge me, crucible

Your imagination got me going viral
Life's a simulation, got me in a spiral
24/7, more like 25/8
Honestly, are you okay?
Your digital footprint is looking so insane

Hating me is like all you do, breakfast to dinner
Algorithm bulletproof, b-breaking your fingers
Thank you for the comments, it's because of all your hate
I-I-I-I-I-I-I am iconic by mistake

I-I-I-I-I-I-I (I), I-I-I-I-I-I-I (I)
I-I-I-I-I-I-I (I), I-I-I-I-I-I-I (I)
I-I-I-I-I-I-I, I-I-I-I-I-I-I (I)",Very Positive,0.7843
HYBE,LE SSERAFIM,CRAZY,Unknown,425020,"Act like an angel and dress like crazy

All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls

Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da

Yeah, 내 심장에 강림
넌 CPR같이
손대면 like Pikachu
백만 볼트 전기, it's pumping
I'm an otaku, bestie
미쳐 that candy's sassy
뉴런의 체계를 갱신
내 머릿속 감옥 탈옥했지

(Galileo)
스스로 심판해 매일
(뇌속에선)
적당히 미치라 했지
(Why can't you stop?)
몰라 육하원칙 따윈 제길
난 그런 재질
내 답은 make me super crazy

Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Act like an angel and dress like crazy

Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da

All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls

Back in the days, 미침에
미치지 못했던 me
더이상 내 끌림 앞에
거짓 증언은 않지
무슨 의미 또 무슨 가치?
가능과 불가능 이젠 다 쉿
Yeah, me and my girls
우린 눈이 멀 것을 알아도 저 태양에 kiss, mwah

(Galileo)
스스로 심판해 매일
(뇌속에선)
적당히 미치라 했지
(Why can't you stop?)
몰라 육하원칙 따윈 제길
난 그런 재질
내 답은 make me super crazy

Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Act like an angel and dress like crazy

Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da

All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls",Very Positive,0.6758
HYBE,LE SSERAFIM,Perfect Night,Unknown,345221,"Me and my girlies, we gon' party 'til it's early
Got me feelin' otherworldly tonight
Caught in some traffic but the radio is blastin'
Drop a red light and we'll sing it goodbye

Ooh, ooh-ooh-ooh
By the mornin', feel like magic

I got all I need, you know nothing else can beat
The way that I feel when I'm dancin' with my girls
Perfect energy, yeah, we flawless, yeah, we free
There's no better feelin' in the whole wide world

Tonight
I don't care what's wrong or right
Don't start blowin' up my line
I'd care at 11:59
But nothing counts after midnight

Come and take a ride with me
I got a crеdit card and some good company
Some come through, makе the fit real good
Why you still stuck on loading? Waitin' on you, babe

Ooh, ooh-ooh-ooh
Night to mornin', live slow motion

I got all I need, you know nothing else can beat
The way that I feel when I'm dancin' with my girls
Perfect energy, yeah, we flawless, yeah, we free
There's no better feelin' in the whole wide world

Tonight
I don't care what's wrong or right
Don't start blowin' up my line
I'd care at 11:59
But nothin' counts after midnight

Oh
Oh, oh (Ha-ha-ha)

Ooh, ooh-ooh-ooh
By the mornin', feel like magic

I got all I need, you know nothing else can beat
The way that I feel when I'm dancin' with my girls (Yeah)
Perfect energy, yeah, we flawless, yeah, we free (Uh-huh)
There's no better feelin' in the whole wide world

Tonight
I don't care what's wrong or right
Don't start blowin' up my line
I'd care at 11:59
Don't start blowin' up my line",Very Positive,0.7959
HYBE,LE SSERAFIM,CRAZY (English ver.),Unknown,340277,"Act like an angel and dress like crazy

All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls

Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da-da-da, da

Yeah, hit me with that lightning
Like CPR, work it
It's giving electrocute
Higher on the voltage, we jump in
I'm an Otaku, bestie
Kawaii, I know, so sassy
I'm feeling awfully heady
I might just overload I might break free

Galileo
Everyday's a trial, baby
We told you no
No more games, you're going crazy
Why can't you stop?
Don't know why, but deep inside, this may be
The real me, baby
Wow, she's goin' super crazy

Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Act like an angel and dress like crazy

Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da

All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls

Back in the days, poor old me
Didn't know what to believe
Now I can see, I am that girl
Baby, she's all that I need
Saying I'm this and saying I'm that
Talk is so cheap, I'm so over this shit, huh
Yeah, me and my girls keep living it up
We blow a kiss staring into the sun, mwah

Galileo
Everyday's a trial, baby
We told you no
No more games, you're going crazy
Why can't you stop?
Don't know why, but deep inside, this may be
The real me, baby
*Wow, she's goin' super crazy*

Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Act like an angel and dress like crazy

Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da

All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls",Very Positive,0.8349
HYBE,LE SSERAFIM,1-800-hot-n-fun,Unknown,251408,"Really, I'm honestly just sad about my shoes
Yeah

I like to dance when I party
I like to kiss everybody
Where the heck is Saki?
She's waiting down in the lobby
I'm tryna break it down, yeah, baby, get her
Turn up the party
I like to dance when I party
I like to kiss everybody
Where the heck is Saki?
She's waiting down in the lobby
I'm tryna break it down, yeah, baby, get her
Turn up the party

Run it back, yeah, I like this track (Yeah), drop it, drop a bag
Louis V bag 'round my neck, ooh yеah, 'cause I'm so classy (Woo)
I still break it down though, I bet you can't gеt past me
Hot babe, sweet angel, I'm so cute, I'm so nerdy, so sassy

Oh, shit, oh, my God
DJ, play my favorite song
Raise the roof, let the dogs out
Play something by Beyoncé
I'm not tryna leave
Until they kick us to the road
But if they do, it's cool though
Got an address in my phone

I like to dance when I party
I like to kiss everybody
*Where the heck is Saki?*
She's waiting down in the lobby
I'm tryna break it down, yeah, baby, get her
Turn up the party
I like to dance when I party
I like to kiss everybody
Where the heck is Saki?
She's waiting down in the lobby
I'm tryna break it down, yeah, baby, get her
Turn up the party

1-800-hot-n-fun
That's my number, hit my line
1-800-hot-n-fun
Hear my ringtone every time
*1-1-800-hot-n-fun*
That's my number, hit my line
1-1-1-800-hot-n-fun
*Hear my ringtone every time*

Oh, shit, oh, my God
DJ, play my favorite song
Raise the roof, let the dogs out
Play something by Beyoncé
I'm not tryna leave
Until they kick us to the road
But if they do, it's cool though
Got an address in my phone

I like to dance when I party
I like to kiss everybody
Where the heck is Saki?
She's waiting down in the lobby
I'm tryna break it down, yeah, baby, get her
Turn up the party
I like to dance when I party
I like to kiss everybody
Where the heck is Saki?
She's waiting down in the lobby
I'm tryna break it down, yeah, baby, get her
Turn up the party

1-800-hot-n-fun
That's my number, hit my line
1-800-hot-n-fun
Hear my ringtone every time1-800-hot-n-fun
*That's my number, hit my line*
1-800-hot-n-fun
Hear my ringtone every time",Very Positive,0.6078
HYBE,LE SSERAFIM,EASY (English ver.),Unknown,186451,"Copy 'cause they mad that I still kiss me
Shit gets hard, I’m making it look easy
Stage is burning up heat on my body
Pull up, and I rip it up like ballet
Damn, I really make it look easy
Yeah, know that I make it look easy

Clap your hands, if you're with me
Clap your hands to the beat now (Dream, dream, dream)
I keep it real, shout it out
Let 'em know ""I’m the real one"" (Sheesh, sheesh)
When the lights are dimming down, wander in the night
Don't know what is right, don't know 'bout my rights
So greedy, turn my enemies to friends of me, yeah
You call me a fallen angel, no morе seraphim, yeah

Mm, mm-mm, mm
I've been tryin' so long to show you, show you, show you (Oh)
(I'm thе one that you need)

Copy 'cause they mad that I still kiss me
Shit gets hard, I’m making it look easy
Stage is burning up heat on my body
Pull up and I rip it up like ballet
Damn, I really make it look easy
Yeah, know that I make it look easy
Yeah, know that I make it look easy

Zero to one hundred, keep on whippin’
Push the pedal to the metal on the surface
Get, set, go, come and see me, I'm the fearless, mm
Every move I make is a living history, I do it my way
Hero undercover but the journey makes me heartless
Got ’em so emotional
The jealousy, so uncontrollable

Mm
I've been tryin' so long to show you, show you, show you
(I'm the one that you need)

’Cause they, 'cause they mad that I still kiss me (Kiss)
Shit gets hard, I'm making it look easy (Shit gets hard, I'm making it look easy)
Stage is burning up heat on my body (That's my body, that's my body)
Pull up and I rip it up like ballet (Yeah, yeah, yeah)
Damn, I really make it look easy (Damn, I really make it look easy)
*Yeah, know that I make it look easy*",Very Positive,0.8488
